"","@context","@type","@type1","ratingValue","@type2","name","reviewBody","@context1","@type3","name1","sameAs","date"
"342","https://schema.org/","Review","Rating","4","Person","Former Employee - Engineer","....... ..... ..... .... ...","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 21, 2021"
"343","https://schema.org/","Review","Rating","3","Person","Former Employee - Commissioning Manager","Company struggles with its own identity","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 10, 2021"
"344","https://schema.org/","Review","Rating","4","Person","Current Employee - Supply Planning Analyst","Supply Planning Analyst- BP Castrol","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 27, 2021"
"345","https://schema.org/","Review","Rating","4","Person","Former Employee - Front End Cashier","New Ownership Makes a Positive Difference","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 17, 2021"
"346","https://schema.org/","Review","Rating","4","Person","Petroleum Engineer","Delivers work/life balance, but red tape and processes still prevail over common business sense.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 22, 2009"
"347","https://schema.org/","Review","Rating","5","Person","Current Employee - Senior Treasury Analyst","BP Rocks","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 29, 2021"
"348","https://schema.org/","Review","Rating","4","Person","Former Employee - Project Lead","Project Lead","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 13, 2021"
"349","https://schema.org/","Review","Rating","3","Person","Current Employee - Project Engineer","It's okay","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 12, 2021"
"350","https://schema.org/","Review","Rating","5","Person","Current Employee - Process Engineer","Great company to for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 15, 2021"
"351","https://schema.org/","Review","Rating","5","Person","Current Employee - Information Security Specialist","Great","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 6, 2021"
"352","https://schema.org/","Review","Rating","5","Person","Current Employee - IT Operations Manager","Good company to work for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 10, 2021"
"353","https://schema.org/","Review","Rating","5","Person","Current Employee - Financial Analyst","Franchisee","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 22, 2021"
"354","https://schema.org/","Review","Rating","5","Person","Current Employee - Charterer","Fantastic group to work with","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 2, 2021"
"355","https://schema.org/","Review","Rating","1","Person","Former Employee - Technical Support Specialist","Had a very bad experience","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 24, 2015"
"356","https://schema.org/","Review","Rating","3","Person","Former Employee - Human Resources Business Partner","BP - Good Company but could do more to be great!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 4, 2017"
"357","https://schema.org/","Review","Rating","5","Person","Current Employee - Reservoir Engineer","Good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 29, 2021"
"358","https://schema.org/","Review","Rating","2","Person","Current Employee - Anonymous Employee","Good Benefits but Poor Culture and Cash Flow","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 27, 2014"
"359","https://schema.org/","Review","Rating","5","Person","Former Employee - Technical Recruiter","Great","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 1, 2021"
"360","https://schema.org/","Review","Rating","5","Person","Current Employee - Data Analyst","Great Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 28, 2021"
"361","https://schema.org/","Review","Rating","3","Person","Petroleum Engineer","Good company but to wedded to tradition to become a great company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 16, 2009"
"362","https://schema.org/","Review","Rating","5","Person","Former Employee - Credit Analyst","Great place to work. True to its values.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 1, 2021"
"363","https://schema.org/","Review","Rating","4","Person","","Overall an Above Average Employer","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 28, 2008"
"364","https://schema.org/","Review","Rating","1","Person","Former Employee - Human Resources Manager","Different company than the one I joined and not for the better","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 9, 2021"
"365","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Tax Analyst","A company that cares for employees","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 27, 2021"
"366","https://schema.org/","Review","Rating","3","Person","Former Employee - Business Analyst","A good Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 24, 2021"
"367","https://schema.org/","Review","Rating","4","Person","Current Employee - Data Scientist","great pay but lacks excitement","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 26, 2021"
"368","https://schema.org/","Review","Rating","5","Person","Former Employee - Anonymous Employee","Great People","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 11, 2021"
"369","https://schema.org/","Review","Rating","3","Person","Former Employee - Supply Chain Manager","Lots of Changes","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 18, 2021"
"370","https://schema.org/","Review","Rating","3","Person","Current Employee - Senior Risk Analyst","great","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 30, 2021"
"371","https://schema.org/","Review","Rating","4","Person","Commodity Risk Analyst","Commodity Risk Analyst","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 13, 2018"
"372","https://schema.org/","Review","Rating","1","Person","Current Employee - Reservoir Engineer","Incompetence at its maximum, no upward movement for those who are not the favorites","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 23, 2019"
"373","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior Accountant","Employer who appreciates work/life balance","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 17, 2021"
"374","https://schema.org/","Review","Rating","4","Person","Former Employee - Analyst","Working for BP was a great opportunity and experience.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 19, 2021"
"375","https://schema.org/","Review","Rating","3","Person","Current Employee - Environmental Scientist","Good While It Lasted","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 2, 2021"
"376","https://schema.org/","Review","Rating","4","Person","Former Employee - Receiptionist","Good","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 22, 2021"
"377","https://schema.org/","Review","Rating","3","Person","Current Employee - Maintenance Engineer","Limited opportunity","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 23, 2021"
"378","https://schema.org/","Review","Rating","3","Person","Current Employee - IT Project Manager","A confusing, complex organization that could improve by stronger management and leadership","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 17, 2014"
"379","https://schema.org/","Review","Rating","2","Person","Team Leader","They talk about having a speak-up culture but you better not if you want to go up the ladder. Tons of politics.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 31, 2015"
"380","https://schema.org/","Review","Rating","5","Person","Current Employee - Audit Advisor","Great Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 3, 2021"
"381","https://schema.org/","Review","Rating","4","Person","Current Employee - Senior Project Manager","the new bp","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 10, 2021"
"382","https://schema.org/","Review","Rating","2","Person","Former Employee - Senior Financial Analyst","Trade Floor Financial Analyst","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 20, 2018"
"383","https://schema.org/","Review","Rating","4","Person","Current Employee - Software Engineer","Lots of positives and a few negatives","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 11, 2021"
"384","https://schema.org/","Review","Rating","4","Person","Former Employee - Financial Analyst","overall success","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 11, 2021"
"385","https://schema.org/","Review","Rating","5","Person","Former Employee - Technical Administrative Assistant","Work for BP Recommendation A+","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 11, 2021"
"386","https://schema.org/","Review","Rating","5","Person","Former Employee - Financial Analyst","Working at BP","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 4, 2021"
"387","https://schema.org/","Review","Rating","4","Person","Current Employee - Counsel","Good benefits","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 26, 2021"
"388","https://schema.org/","Review","Rating","1","Person","Former Employee - Director","Concensus paralysis","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 5, 2015"
"389","https://schema.org/","Review","Rating","3","Person","Former Employee - Global Category Lead","Review","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 17, 2021"
"390","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior Vice President Operations","Transforming Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 5, 2021"
"391","https://schema.org/","Review","Rating","5","Person","Current Employee - Pricing Analyst","Very stable, decent pay, reasonable growth opportunities.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 13, 2018"
"392","https://schema.org/","Review","Rating","4","Person","Current Employee - Franchise Business Consultant","Franchise Business Consultant","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 18, 2021"
"393","https://schema.org/","Review","Rating","1","Person","Former Employee - Project Engineer","After 8 Years of Employment, BP Houston","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 21, 2016"
"394","https://schema.org/","Review","Rating","3","Person","Current Employee - Senior Risk Analyst","Good pay and benefits, no work/life balance in trading","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 3, 2013"
"395","https://schema.org/","Review","Rating","2","Person","Former Employee - Exploration Geologist","Recent layoffs won't be the last ... Run away if you're a geoscientist","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 17, 2021"
"396","https://schema.org/","Review","Rating","4","Person","Geologist","Great place to work, but senior management seems clueless","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 31, 2011"
"397","https://schema.org/","Review","Rating","1","Person","Current Employee - Banking","Ok","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 24, 2021"
"398","https://schema.org/","Review","Rating","2","Person","Account Opening Analyst","Account Opening Analyst","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 29, 2015"
"399","https://schema.org/","Review","Rating","4","Person","Reservoir Engineer","Deep water experiance","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 27, 2009"
"400","https://schema.org/","Review","Rating","4","Person","Market Risk Analyst","Good place to work for life/work balance, pays a bit lower than a bank, high expectations of mgmt","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 10, 2011"
"401","https://schema.org/","Review","Rating","3","Person","Former Employee - Anonymous Employee","Depends what you're looking for","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 2, 2015"
"402","https://schema.org/","Review","Rating","5","Person","Former Employee - Senior Database Administrator","Senior Database Administrator","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 27, 2014"
"403","https://schema.org/","Review","Rating","3","Person","Current Employee - Anonymous Employee","What is it like to work here","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 29, 2017"
"404","https://schema.org/","Review","Rating","3","Person","Current Employee - Anonymous Employee","Better from the outside looking in...","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 22, 2012"
"405","https://schema.org/","Review","Rating","4","Person","","Overall a good place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 26, 2010"
"406","https://schema.org/","Review","Rating","1","Person","Current Employee - Gas Station Attendant","Just Don't","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 11, 2018"
"407","https://schema.org/","Review","Rating","5","Person","Business Advisor - Global Strategy","Great Place to Work - but don't try it unless you are really really good.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 11, 2008"
"408","https://schema.org/","Review","Rating","4","Person","Current Employee - Manager","Great employer. Great benefits. Very limited opportunities for senior level roles for minority females.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 22, 2017"
"409","https://schema.org/","Review","Rating","4","Person","Former Employee - People Advisor","Good Employer, Less-Good Industry","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 30, 2020"
"410","https://schema.org/","Review","Rating","4","Person","Current Employee - PSCM Specialist","Great benefits, good people.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 17, 2014"
"411","https://schema.org/","Review","Rating","2","Person","Engineer","A British Company trying to be an American company doing business in the USA.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 25, 2008"
"412","https://schema.org/","Review","Rating","3","Person","","Global business services at BP is not a place to grow","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 2, 2016"
"413","https://schema.org/","Review","Rating","2","Person","Former Employee - Human Resources Business Partner","HR Business Partner","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 13, 2015"
"414","https://schema.org/","Review","Rating","3","Person","Former Employee - Team Leader","Not the company it once was","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 7, 2013"
"415","https://schema.org/","Review","Rating","3","Person","Current Employee - Materials and Welding Engineer","A House Divided","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 13, 2016"
"416","https://schema.org/","Review","Rating","5","Person","PSCM Intern","Great Internship Project","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 24, 2010"
"417","https://schema.org/","Review","Rating","3","Person","Administrative Assistant","Sadly Dispappointed","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 1, 2015"
"418","https://schema.org/","Review","Rating","2","Person","","Only a place to work if you don't have strong ties to your home","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 7, 2010"
"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug 18, 2008"
"420","https://schema.org/","Review","Rating","4","Person","Process Operator","Process Operator at BP - Whiting, Indiana","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 19, 2015"
"421","https://schema.org/","Review","Rating","3","Person","Cashier","Wonderful town to work in, occasionally frustrating company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 26, 2015"
"422","https://schema.org/","Review","Rating","1","Person","","Deepwater Gulf of Mexico Business Unit","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 28, 2010"
"423","https://schema.org/","Review","Rating","4","Person","Current Employee - Drilling Engineer","Little fish in BIG ocean","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 26, 2013"
"424","https://schema.org/","Review","Rating","3","Person","Former Employee - Manager","Middle Management (Level G staff employee)","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 13, 2014"
"425","https://schema.org/","Review","Rating","2","Person","Current Employee - Engineer","Good place only if you want to do nothing and plan retirement","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 6, 2020"
"426","https://schema.org/","Review","Rating","1","Person","Former Employee - Senior Supply Chain Manager","If you believe in work ethics, run. don't look back; run away from BP","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 9, 2019"
"427","https://schema.org/","Review","Rating","4","Person","Current Employee - Anonymous Employee","Good place to work, needs to maintain the watering hole","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 12, 2017"
"428","https://schema.org/","Review","Rating","3","Person","Senior Geologist","Very big, pretty good, under appreciated exploration staff","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 12, 2010"
"429","https://schema.org/","Review","Rating","4","Person","Current Employee - Data Coordinator","Overall good","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 27, 2019"
"430","https://schema.org/","Review","Rating","3","Person","Engineer","Great compensation &amp; benefits, limited professional options","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 27, 2016"
"431","https://schema.org/","Review","Rating","2","Person","Commercial Analyst","There are plusses and minuses to working at BP.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 28, 2009"
"432","https://schema.org/","Review","Rating","3","Person","Former Employee - Senior Manager of Change Management","Lots of interesting work but VERY bureaucratic","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 5, 2014"
"433","https://schema.org/","Review","Rating","2","Person","Supply Chain","BP is a great place to be in, but Supply Chain isn't at par with its peers","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 27, 2011"
"434","https://schema.org/","Review","Rating","2","Person","","Not the most excellent company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 18, 2015"
"435","https://schema.org/","Review","Rating","3","Person","Operations Support Team Lead","Upper Management","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 25, 2017"
"436","https://schema.org/","Review","Rating","4","Person","Current Employee - Process Engineer","Great career path for chemical engineers","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Dec 18, 2017"
"437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mar 16, 2015"
"438","https://schema.org/","Review","Rating","2","Person","Former Employee - Senior Level Leader","Anther disaster waiting to happen!","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 11, 2019"
"439","https://schema.org/","Review","Rating","2","Person","Current Employee - Financial Analyst","Like other big companies - BP is a huge bureaucracy. However, BP lacks strategic direction and full of inept leaders.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 22, 2014"
"440","https://schema.org/","Review","Rating","2","Person","Former Employee - Research Associate","Management doesn't care  about anything, all politics","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 10, 2013"
"441","https://schema.org/","Review","Rating","3","Person","Senior Change Management Manager","BP - exceptionally intelligent people working in a less than effective environement","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 11, 2010"
"442","https://schema.org/","Review","Rating","3","Person","Current Employee - Safety","Great place to work , but shrinking/sinking ship on the downstream side.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 11, 2015"
"443","https://schema.org/","Review","Rating","3","Person","Petroleum Engineer","Treats their people well.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 15, 2016"
"444","https://schema.org/","Review","Rating","2","Person","Current Employee - Offshore Planner","Offshore Planner","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 7, 2016"
"445","https://schema.org/","Review","Rating","2","Person","FBC","BP Good at Acquisaitions and Terrible at Operations","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 11, 2008"
"446","https://schema.org/","Review","Rating","2","Person","Current Employee - Cashier","Working at BP isn't so bad, but the pay isn't enough to live on if you're on your own.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 13, 2012"
"447","https://schema.org/","Review","Rating","3","Person","Current Employee - Drilling Engineer","Great company yet financially taking a hit from the GOM spill","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 10, 2013"
"448","https://schema.org/","Review","Rating","3","Person","Division Order Analyst","A great place to get experience, but not a great place to build a career.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 30, 2012"
"449","https://schema.org/","Review","Rating","1","Person","Controller","Its a good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 11, 2011"
"450","https://schema.org/","Review","Rating","3","Person","Current Employee - Reservoir Engineer","Great benefits, competitive compensation, personal development valued, but riddle with corporate complexity","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 25, 2016"
"451","https://schema.org/","Review","Rating","5","Person","Commercial Analyst","BP - from a recent college grad's POV","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 14, 2008"
"452","https://schema.org/","Review","Rating","3","Person","Tax Accountant","Get in where you fit in.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 1, 2008"
"453","https://schema.org/","Review","Rating","2","Person","Former Employee - Former Senior Level F Leader (Retired)","Top Heavy","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 1, 2017"
"454","https://schema.org/","Review","Rating","3","Person","","BP is a large fraternity house","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 9, 2009"
"455","https://schema.org/","Review","Rating","1","Person","Current Employee - Analyst","Run as fast as you can","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 20, 2018"
"456","https://schema.org/","Review","Rating","3","Person","Current Employee - Business Planning Manager","A once great company struggling to find its identity in the post Macondo world","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 1, 2014"
"457","https://schema.org/","Review","Rating","3","Person","Former Employee - Anonymous Employee","Good perks, chaotic structure","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Dec 15, 2014"
"458","https://schema.org/","Review","Rating","2","Person","","Moved to Houston just before a major company reorg","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 2, 2015"
"459","https://schema.org/","Review","Rating","5","Person","Former Employee - Project Engineer","Number One Company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Dec 4, 2015"
"460","https://schema.org/","Review","Rating","4","Person","Commercial Analyst","Good place for an entry level candidate","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 22, 2008"
"461","https://schema.org/","Review","Rating","1","Person","Current Employee - Geophysicist","Get out while you still can","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 27, 2016"
"462","https://schema.org/","Review","Rating","4","Person","Former Employee - Anonymous Employee","Nice company overall","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Dec 11, 2016"
"463","https://schema.org/","Review","Rating","1","Person","Current Employee - Financial Analyst","L48 - Caution","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 8, 2018"
"464","https://schema.org/","Review","Rating","2","Person","Commercial Analyst","Great company that accomondates your personal needs, but limited professional growth due to constant reorganizations","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 4, 2008"
"465","https://schema.org/","Review","Rating","5","Person","Current Employee - Performance Manager","Great company but challenging industry","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Oct 12, 2020"
"466","https://schema.org/","Review","Rating","3","Person","Power Trader","Great company, lacks individual development plan","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Dec 8, 2008"
"467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug 7, 2012"
"468","https://schema.org/","Review","Rating","2","Person","Former Employee - Cashier","Fun job with horrible pay","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 22, 2018"
"469","https://schema.org/","Review","Rating","5","Person","Former Employee - Drilling Engineer","Drilling Engineering","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Sep 21, 2016"
"470","https://schema.org/","Review","Rating","2","Person","Former Employee - Manager","Hostile work environment","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 14, 2017"
"471","https://schema.org/","Review","Rating","4","Person","","Surrounded by great talent","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 18, 2010"
"472","https://schema.org/","Review","Rating","5","Person","IT Consultant","BP as an employer","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jul 12, 2016"
"473","https://schema.org/","Review","Rating","1","Person","Current Employee - Interview Update","Interview and I Knew to Run","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 11, 2019"
"474","https://schema.org/","Review","Rating","4","Person","Purchasing Assistant","BP A Changing Company for the good or the bad","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 12, 2008"
"475","https://schema.org/","Review","Rating","4","Person","Current Employee - Finance Analyst","Good company to work for - pay, benefits, opportunities","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jan 5, 2015"
"476","https://schema.org/","Review","Rating","3","Person","Current Employee - Lab Technician","Meh","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 1, 2016"
"477","https://schema.org/","Review","Rating","2","Person","Current Employee - Account Manager","Look somewhere else","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","May 8, 2019"
"478","https://schema.org/","Review","Rating","3","Person","Rotating Equipment Engineer","The job I have is rewarding, but the negative feelings toward company due to oil spill hurts morale.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 12, 2011"
"479","https://schema.org/","Review","Rating","4","Person","Current Employee - Project Manager","Overall a good company","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Nov 1, 2012"
"480","https://schema.org/","Review","Rating","5","Person","Current Employee - Production Technology","A good place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Feb 26, 2013"
"481","https://schema.org/","Review","Rating","5","Person","Training","A very good company, not perfect, but full of potential.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Aug 23, 2008"
"482","https://schema.org/","Review","Rating","4","Person","Operator","If you not into the politics of a large oil company stay away","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Mar 9, 2009"
"483","https://schema.org/","Review","Rating","2","Person","Former Employee - Recruiter","Career started great.","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 4, 2013"
"484","https://schema.org/","Review","Rating","1","Person","","Rough place to work","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Jun 30, 2011"
"485","https://schema.org/","Review","Rating","5","Person","Former Employee - Software Engineer","Good place to work if you don't get caught up in office politics","https://schema.org/","Organization","bp","http://https://www.bp.com/en/global/corporate/careers.html","Apr 22, 2014"
